participant_id,label,mean,std,min,max,ptp,energy,median,skew
AP03,0,-3.9120992761116855,12.046082167785501,-64.0,10.0,74.0,155119.0,0.0,-2.6420473980804733
AP03,0,0.5222337125129266,3.8251970331582803,-11.0,9.0,20.0,14413.0,0.0,-0.006252488869832002
AP03,0,-0.2450879007238883,3.706797212066519,-8.0,9.0,17.0,13345.0,-1.0,0.4524622089290858
AP03,0,-1.452947259565667,4.034444394485143,-13.0,9.0,22.0,17781.0,-2.0,-0.08536144324365877
AP03,0,-1.8241985522233712,3.7355877830231954,-13.0,7.0,20.0,16712.0,-2.0,-0.2226632445931808
AP03,0,-0.5284384694932782,3.141108812664385,-9.0,7.0,16.0,9811.0,-1.0,0.1282362040846303
AP03,0,-0.656670113753878,3.1896313528818263,-8.0,6.0,14.0,10255.0,-1.0,0.25984403701030256
AP03,0,-2.7952430196483973,3.5422487902645536,-9.0,6.0,15.0,19689.0,-3.0,0.48670546150565863
AP03,0,-2.9793174767321613,3.5185409847491482,-9.0,6.0,15.0,20555.0,-3.0,0.5490456204784858
AP03,0,-2.750775594622544,5.312853131355186,-18.0,9.0,27.0,34612.0,-3.0,-0.47927556465202636
AP03,0,-3.557394002068252,5.379358902850079,-18.0,9.0,27.0,40220.0,-4.0,-0.2502094856909085
AP03,0,-3.159255429162358,4.292977197723599,-12.0,7.0,19.0,27473.0,-4.0,0.15716701223450472
AP03,0,-3.3826266804550156,4.207693270174946,-15.0,7.0,22.0,28185.0,-4.0,0.13807205292503363
AP03,0,-2.6153050672182006,4.300849280624534,-15.0,9.0,24.0,24501.0,-4.0,0.4018513552281526
AP03,0,-1.7559462254395035,4.640142648068006,-14.0,9.0,23.0,23802.0,-2.0,0.04852568748307363
AP03,0,-2.801447776628749,4.126474913920453,-14.0,7.0,21.0,24055.0,-3.0,0.0582877410708194
AP03,0,-3.815925542916236,3.236176511612333,-9.0,4.0,13.0,24208.0,-4.0,0.47426927022174725
AP03,0,-3.9958634953464323,3.134025077951011,-9.0,3.0,12.0,24938.0,-5.0,0.5982525424038425
AP03,0,-3.9245087900723887,3.702131801764669,-17.0,6.0,23.0,28147.0,-4.0,-0.10542869935723564
AP03,0,-3.7590486039296795,3.8143117967259608,-17.0,6.0,23.0,27733.0,-4.0,-0.019049630929718567
AP03,0,-3.578076525336091,3.2022250573351903,-10.0,6.0,16.0,22296.0,-4.0,0.6742136683764649
AP03,0,-5.455015511892451,5.936913530586942,-24.0,5.0,29.0,62859.0,-4.0,-0.9853345355360954
AP03,0,-5.8965873836608065,8.628831372592412,-47.0,9.0,56.0,105622.0,-3.0,-2.032317939414216
AP03,0,-3.670113753877973,7.022475830617732,-47.0,9.0,56.0,60713.0,-3.0,-4.025637322315523
AP03,0,-3.4829369183040333,5.2973104392234465,-27.0,10.0,37.0,38866.0,-3.0,-1.4223654628905367
AP03,0,-6.088934850051706,10.843263893992562,-52.0,10.0,62.0,149548.0,-4.0,-1.716351998747489
AP03,0,-5.234746639089969,11.00680021603861,-52.0,10.0,62.0,143650.0,-2.0,-1.7592092135222934
AP03,0,-4.992761116856257,8.92847305847785,-34.0,10.0,44.0,101192.0,-3.0,-0.8819070608901095
AP03,0,-5.36918304033092,9.584285745527158,-34.0,13.0,47.0,116704.0,-5.0,-0.6794280358073034
AP03,0,-2.2388831437435366,8.889870721296239,-31.0,16.0,47.0,81269.0,-3.0,-0.4636435093979065
AP03,0,-2.5987590486039296,8.768086257519085,-23.0,16.0,39.0,80873.0,-3.0,-0.1773595333451788
AP03,0,-3.3526370217166495,8.786491392959231,-25.0,14.0,39.0,85524.0,-4.0,-0.25315903189664907
AP03,0,-3.546018614270941,9.005783627782154,-27.0,14.0,41.0,90587.0,-5.0,-0.14196972140595668
AP03,0,-3.046535677352637,7.444444768107103,-27.0,14.0,41.0,62566.0,-4.0,-0.14127232484377977
AP03,0,-2.8790072388831436,8.949753097352296,-30.0,15.0,45.0,85470.0,-3.0,-0.7207557604341691
AP03,0,-5.481902792140641,12.513547293739704,-52.0,15.0,67.0,180481.0,-3.0,-1.234611969115458
AP03,0,-5.567735263702172,17.91890595519303,-70.0,29.0,99.0,340468.0,-2.0,-1.301734001849197
AP03,0,-3.9089968976215097,17.709712329194506,-70.0,29.0,99.0,318060.0,-1.0,-1.2947016462897212
AP03,0,-3.5356773526370215,11.558605631659274,-38.0,17.0,55.0,141281.0,-1.0,-0.8039098598419969
AP03,0,-6.5211995863495344,17.24017683852036,-80.0,18.0,98.0,328538.0,-2.0,-1.775433206032647
AP03,0,-1.8324715615305067,18.288927273061873,-80.0,18.0,98.0,326694.0,3.0,-1.968227512879993
AP03,0,2.6680455015511892,12.166903868596608,-42.0,24.0,66.0,150032.0,5.0,-1.0462807676980124
AP03,0,-0.8045501551189245,14.602349259906472,-42.0,26.0,68.0,206818.0,-1.0,-0.3772404218822756
AP03,0,-2.3981385729058946,13.931421511287407,-36.0,26.0,62.0,193241.0,-1.0,-0.28452287004473464
AP03,0,-1.0258531540847984,10.41349621818687,-31.0,17.0,48.0,105880.0,1.0,-1.0586237603851838
AP03,0,0.020682523267838676,9.305100087678321,-42.0,19.0,61.0,83728.0,0.0,-1.4972054001082806
AP03,0,-0.5025853154084798,9.810181040863124,-42.0,19.0,61.0,93308.0,-1.0,-1.1676389048627691
AP03,0,-4.865563598759048,15.651997611567396,-81.0,17.0,98.0,259793.0,-2.0,-2.3047890764997843
AP03,0,-3.9120992761116855,15.536976891235616,-81.0,15.0,96.0,248231.0,0.0,-2.55003760511759
AP03,0,1.5718717683557395,7.612021387857694,-29.0,15.0,44.0,58420.0,2.0,-1.0985956561128796
AP03,0,0.2688728024819028,8.354731834364985,-29.0,13.0,42.0,67568.0,1.0,-0.8087727914920478
AP03,0,-3.489141675284385,12.68436472868918,-49.0,19.0,68.0,167356.0,-1.0,-1.2327011275111277
AP03,0,-4.872802481902792,11.623682040701377,-49.0,19.0,68.0,153612.0,-3.0,-1.3881571425324317
AP03,0,-3.0837642192347468,5.861043024434558,-18.0,11.0,29.0,42414.0,-4.0,-0.0230872663965959
AP03,0,-3.094105480868666,6.463359172312921,-18.0,11.0,29.0,49654.0,-3.0,-0.10493283995999539
AP03,0,-2.0258531540847984,5.51020053153916,-15.0,9.0,24.0,33329.0,-2.0,-0.054838245012372853
AP03,0,-1.921406411582213,7.072385882839046,-25.0,11.0,36.0,51938.0,-2.0,-0.3994731589991923
AP03,0,-5.236814891416753,11.805593883360867,-38.0,23.0,61.0,161292.0,-5.0,-0.20503499641519163
AP03,0,-5.911065149948294,14.213920074747458,-62.0,23.0,85.0,229156.0,-5.0,-1.0884379260091837
AP03,0,-4.609100310237849,12.752526359892041,-62.0,15.0,77.0,177803.0,-2.0,-1.6877871702314384
AP03,0,-3.1799379524301963,10.423141205596648,-32.0,18.0,50.0,114835.0,-3.0,-0.2307913480902455
AP03,0,-0.9172699069286453,9.443205377957952,-26.0,18.0,44.0,87045.0,-1.0,-0.2421640447995033
AP03,0,-1.7518097207859358,8.5001632889595,-26.0,15.0,41.0,72836.0,-2.0,-0.20430744552891006
AP03,0,-1.7993795243019648,8.353307441964155,-27.0,16.0,43.0,70606.0,-3.0,0.10550978481123584
AP03,0,-1.3784901758014478,9.55306696913133,-29.0,16.0,45.0,90087.0,-3.0,-0.2935365366407163
AP03,0,-1.4415718717683557,7.83057730049997,-29.0,16.0,45.0,61304.0,-3.0,-0.5075910021127481
AP03,0,-1.8200620475698035,5.164781179201623,-12.0,10.0,22.0,28998.0,-3.0,0.28838688159443143
AP03,0,-3.0744570837642193,6.817963914844746,-24.0,13.0,37.0,54091.0,-5.0,0.0036514926622605234
AP03,0,-2.2244053774560495,8.005705310024439,-24.0,14.0,38.0,66761.0,-3.0,-0.022715521614357564
AP03,0,-3.528438469493278,9.356711693467592,-35.0,14.0,49.0,96698.0,-3.0,-0.7332426046236419
AP03,0,-4.459152016546018,8.491868274336337,-35.0,11.0,46.0,88960.0,-4.0,-0.937380237752169
AP03,0,-2.230610134436401,8.839226637502989,-33.0,19.0,52.0,80365.0,-4.0,-0.2778243663812049
AP03,0,-3.048603929679421,9.402892666720527,-33.0,19.0,52.0,94484.0,-5.0,-0.07310518477283659
AP03,0,-4.595656670113754,8.69635434308009,-28.0,14.0,42.0,93554.0,-6.0,-0.19173934998986422
AP03,0,-4.961737331954499,10.294906134982968,-33.0,14.0,47.0,126294.0,-5.0,-0.5200373122200097
AP03,0,-4.1509824198552225,9.063829530428698,-33.0,12.0,45.0,96104.0,-4.0,-0.7085658261317123
AP03,0,-1.514994829369183,6.5557455696602585,-24.0,13.0,37.0,43779.0,-2.0,-0.1441899461551918
AP03,0,0.9431230610134437,5.120459172666138,-12.0,13.0,25.0,26214.0,1.0,-0.07251901806858117
AP03,0,0.9400206825232679,5.227653104398171,-15.0,11.0,26.0,27281.0,2.0,-0.8381451965108515
AP03,0,0.21923474663908996,5.416807333611271,-15.0,11.0,26.0,28420.0,1.0,-0.4375682702101955
AP03,0,-1.7869700103412616,5.74232240653644,-22.0,11.0,33.0,34974.0,-1.0,-0.5917598796086403
AP03,0,-5.1602895553257495,8.4713859342663,-33.0,19.0,52.0,95146.0,-5.0,-0.4230895742559131
AP03,0,-5.613236814891417,10.516218358879454,-33.0,19.0,52.0,137410.0,-6.0,-0.0030809353411611366
AP03,0,-3.0589451913133403,10.08811438449417,-27.0,14.0,41.0,107460.0,-4.0,-0.049889935170369645
AP03,0,-2.4984488107549123,8.25083416378987,-22.0,14.0,36.0,71866.0,-3.0,0.17276990629329114
AP03,0,-4.391933815925543,7.65305442762202,-24.0,12.0,36.0,75289.0,-4.0,-0.00784315697445033
AP03,0,-3.324715615305067,9.76148009192779,-32.0,18.0,50.0,102831.0,-3.0,-0.1975612435588725
AP03,0,-1.530506721820062,9.115758487032506,-32.0,18.0,50.0,82620.0,-2.0,-0.440382636647677
AP03,0,-2.229576008273009,7.905663680405126,-27.0,14.0,41.0,65244.0,-2.0,-0.5593647808647703
AP03,0,-1.906928645294726,7.154638762379355,-27.0,12.0,39.0,53016.0,-3.0,-0.7423530741774176
AP03,0,-2.873836608066184,9.430670555224753,-45.0,12.0,57.0,93989.0,-3.0,-2.0564451819263074
AP03,0,-4.095139607032058,9.164093364514562,-45.0,12.0,57.0,97426.0,-4.0,-1.943744674668091
AP03,0,-2.1075491209927613,4.7122817913284845,-15.0,8.0,23.0,25768.0,-2.0,0.0013969334930096185
AP03,0,-1.7838676318510858,4.921075997289951,-18.0,8.0,26.0,26495.0,-2.0,-0.4875075501940098
AP03,0,-4.1034126163391935,5.909491317377614,-27.0,7.0,34.0,50052.0,-4.0,-1.0457342671575867
AP03,0,-4.580144777662875,5.9775120441176,-27.0,6.0,33.0,54837.0,-5.0,-0.9230302337425753
AP03,0,-3.3991726990692865,9.487155598094745,-39.0,17.0,56.0,98209.0,-3.0,-0.7505412523159211
AP03,0,-2.0899689762150984,10.437244021795008,-39.0,17.0,56.0,109565.0,-2.0,-0.6821222435943707
AP03,0,-0.7869700103412617,8.499413923595096,-31.0,17.0,48.0,70455.0,-1.0,-0.48403275277248714
AP03,0,-2.202688728024819,9.46600476080863,-36.0,17.0,53.0,91340.0,-3.0,-0.865407026595178
AP03,0,-4.385729058945191,11.52180267932929,-54.0,13.0,67.0,146971.0,-4.0,-1.9352987860162447
AP03,0,-3.653567735263702,10.85272973497578,-54.0,12.0,66.0,126803.0,-3.0,-2.2501925255630115
AP03,0,-2.0268872802481903,6.48052535075931,-22.0,9.0,31.0,44584.0,-1.0,-0.6763069535955369
AP03,0,-3.6163391933815925,5.709863908529175,-15.0,8.0,23.0,44173.0,-3.0,-0.15099048884908087
AP03,0,-5.858324715615305,11.937686818780588,-48.0,18.0,66.0,170993.0,-5.0,-1.0638027990253252
AP03,0,-4.43329886246122,15.263268687286436,-52.0,19.0,71.0,244285.0,-1.0,-1.2110907228937113
AP03,0,-1.4043433298862462,10.927461387078687,-52.0,19.0,71.0,117376.0,-1.0,-2.141414212188864
AP03,0,-3.0920372285418822,7.569656448297579,-31.0,12.0,43.0,64654.0,-3.0,-0.8172872351154066
AP03,0,-5.474663908996898,8.534323259109215,-31.0,14.0,45.0,99414.0,-5.0,-0.16066732204058598
AP03,0,-4.434332988624612,8.103491666690202,-31.0,14.0,45.0,82514.0,-4.0,-0.3527906309730896
AP03,0,-3.546018614270941,6.66976246239105,-31.0,9.0,40.0,55177.0,-3.0,-0.8348981470553717
AP03,0,-2.8790072388831436,4.986936797419577,-18.0,8.0,26.0,32064.0,-4.0,0.2493626541639139
AP03,0,-2.3981385729058946,4.691045910747813,-18.0,7.0,25.0,26841.0,-2.0,-0.21781451453973086
AP03,0,-0.9917269906928645,4.602945621326733,-18.0,9.0,27.0,21439.0,-1.0,-0.3572084876483979
AP03,0,-0.8479834539813857,5.810934809354516,-23.0,14.0,37.0,33348.0,-2.0,-0.4185443559799519
AP03,0,-2.7580144777662876,6.025572476443215,-23.0,14.0,37.0,42465.0,-4.0,-0.0789092958089116
AP03,0,-4.901758014477767,7.355197601658081,-34.0,10.0,44.0,75548.0,-4.0,-1.1158975531273387
AP03,0,-4.018614270941055,8.478677248443356,-34.0,13.0,47.0,85132.0,-4.0,-0.7234092331259557
AP03,0,-3.8810754912099275,7.142465435253013,-18.0,13.0,31.0,63897.0,-5.0,0.23577098307975305
AP03,0,-3.8624612202688726,5.967917270572098,-17.0,12.0,29.0,48867.0,-4.0,0.11064398066429915
AP03,0,-1.7518097207859358,4.597831683213847,-12.0,8.0,20.0,23410.0,-2.0,0.3362706948700041
AP03,0,-2.934850051706308,7.034623748693679,-25.0,13.0,38.0,56182.0,-4.0,-0.24708083391701588
AP03,0,-2.4136504653567736,7.307016631400173,-25.0,13.0,38.0,57264.0,-2.0,-0.4070732246685035
AP03,0,-2.213029989658738,5.36661284472437,-15.0,9.0,24.0,32586.0,-2.0,-0.10583325413693305
AP03,0,-4.068252326783868,5.019454947444316,-15.0,7.0,22.0,40368.0,-5.0,0.21290858451326958
AP03,0,-5.500517063081696,8.282983000415935,-37.0,9.0,46.0,95601.0,-5.0,-1.3326442733525652
AP03,0,-5.730093071354705,10.251771319776516,-37.0,12.0,49.0,133381.0,-4.0,-1.086802739698741
AP03,0,-5.200620475698035,11.471879184533101,-49.0,12.0,61.0,153415.0,-4.0,-1.7223917965354956
AP03,0,-4.604963805584282,11.279796627984934,-49.0,12.0,61.0,143541.0,-4.0,-1.5459970938961642
AP03,0,-5.120992761116856,11.159965188393393,-58.0,14.0,72.0,145794.0,-5.0,-1.712327919817256
AP03,0,-6.209927611168562,18.20776294704014,-80.0,19.0,99.0,357873.0,-4.0,-2.2421352263930348
AP03,0,-3.74870734229576,19.28526225146376,-80.0,27.0,107.0,373237.0,2.0,-2.0145782680022517
AP03,0,-1.0827300930713548,12.260165846758564,-52.0,27.0,79.0,146485.0,1.0,-1.3383522815979625
AP03,0,-0.15511892450879008,6.490047440668989,-27.0,13.0,40.0,40754.0,0.0,-1.2349423265637305
AP03,0,-1.8738366080661841,4.678562085887468,-19.0,8.0,27.0,24562.0,-2.0,-0.6168002932843697
AP03,0,-3.4353671147880043,8.663758653546509,-39.0,13.0,52.0,83996.0,-3.0,-1.4082860608288783
AP03,0,-6.056876938986556,11.12864846781134,-39.0,13.0,52.0,155235.0,-5.0,-0.7135014282055411
AP03,0,-7.551189245087901,11.99815636183788,-42.0,14.0,56.0,194344.0,-5.0,-0.5494375204254622
AP03,0,-4.173733195449845,11.393988364993056,-42.0,14.0,56.0,142384.0,-3.0,-1.1354628324887417
AP03,0,-2.5480868665977248,7.952776466561688,-29.0,11.0,40.0,67438.0,-2.0,-0.8204245495362115
AP03,0,-6.6639089968976215,11.496493347114138,-44.0,12.0,56.0,170750.0,-5.0,-1.069195402133757
AP03,0,-6.413650465356773,17.936765286095977,-78.0,17.0,95.0,350888.0,-2.0,-1.5792713790175656
AP03,0,-3.4519131334022752,16.75998564688738,-78.0,17.0,95.0,283150.0,2.0,-2.0992913382868776
AP03,0,-2.799379524301965,10.325272437454984,-33.0,13.0,46.0,110671.0,-1.0,-0.9066999308025306
AP03,0,0.17063081695966908,7.485722080908252,-24.0,13.0,37.0,54215.0,1.0,-0.7435036226375655
AP03,0,0.5015511892450879,6.941903073101439,-25.0,17.0,42.0,46843.0,1.0,-0.6711207607166042
AP03,0,-0.4498448810754912,7.16790195850895,-25.0,17.0,42.0,49879.0,-1.0,-0.2752280075299129
AP03,0,0.4467425025853154,5.793856822168116,-10.0,14.0,24.0,32654.0,-1.0,0.4593854034592345
AP03,0,0.3795243019648397,7.118128289268238,-28.0,14.0,42.0,49135.0,-1.0,-0.8353392249678752
AP03,0,-1.5946225439503618,7.891265447257373,-28.0,14.0,42.0,62676.0,-2.0,-0.4079731409957297
AP03,0,-6.330920372285419,10.158419693686627,-41.0,14.0,55.0,138546.0,-4.0,-0.99620766538513
AP03,0,-6.528438469493278,14.0609166627273,-68.0,14.0,82.0,232399.0,-2.0,-1.819785914836106
AP03,0,-2.5532574974146844,11.948225400284826,-68.0,14.0,82.0,144353.0,-1.0,-3.0418840959581193
AP03,0,-3.8945191313340226,8.371619520342376,-26.0,11.0,37.0,82438.0,-4.0,-0.15455373835313055
AP03,0,-5.006204756980352,9.584326806968214,-35.0,13.0,48.0,113063.0,-5.0,-0.3223592240341874
AP03,0,-4.923474663908997,12.366028168454434,-63.0,13.0,76.0,171313.0,-3.0,-1.9607815521903913
AP03,0,-4.156153050672182,12.487736316630833,-63.0,13.0,76.0,167501.0,-2.0,-1.9776477295321746
AP03,0,-2.3071354705274043,8.862489697909766,-29.0,13.0,42.0,81099.0,-1.0,-0.7009109990232367
AP03,0,-4.659772492244054,9.747752645825965,-31.0,13.0,44.0,112880.0,-3.0,-0.47242887276527706
AP03,0,-5.294725956566701,9.036007660402955,-31.0,11.0,42.0,106064.0,-5.0,-0.41575017330466074
AP03,0,-3.1075491209927613,6.487025862541243,-18.0,12.0,30.0,50031.0,-5.0,0.45877251702143346
AP03,0,-1.435367114788004,6.107762911366363,-15.0,12.0,27.0,38066.0,-1.0,-0.0650084030885443
AP03,0,-4.258531540847984,13.914473843151068,-54.0,15.0,69.0,204760.0,-1.0,-1.6221750019562982
AP03,0,-1.671147880041365,15.022954687915886,-54.0,15.0,69.0,220942.0,2.0,-1.606347830114909
AP03,0,2.56153050672182,5.5013478591781135,-13.0,15.0,28.0,35611.0,1.0,0.28583564445319337
AP03,0,-1.7145811789038263,4.799735472435344,-15.0,7.0,22.0,25120.0,-1.0,-0.5329681218607597
AP03,0,-5.924508790072389,7.69261381339143,-22.0,8.0,30.0,91165.0,-5.0,-0.37865903625212516
AP03,0,-7.171664943123061,8.3176034415448,-23.0,8.0,31.0,116635.0,-6.0,-0.22569083894998582
AP03,0,-3.2998965873836608,8.766005010051908,-25.0,15.0,40.0,84837.0,-3.0,-0.5220836348693096
AP03,0,-1.0682523267838677,7.912362229845764,-25.0,15.0,40.0,61643.0,-1.0,-0.6589957075771806
AP03,0,-0.1499482936918304,6.12885233283514,-18.0,13.0,31.0,36345.0,-1.0,0.008346476910626845
AP03,0,-1.0289555325749742,7.6470208489725175,-16.0,14.0,30.0,57571.0,-2.0,0.0647570534101394
AP03,0,-2.937952430196484,7.347503578593722,-16.0,14.0,30.0,60551.0,-4.0,0.3224599537762458
AP03,0,-2.229576008273009,4.883019786984918,-13.0,8.0,21.0,27864.0,-3.0,-0.021923072597442462
AP03,0,-2.001034126163392,4.829352574989877,-13.0,10.0,23.0,26425.0,-3.0,0.18936515566008347
AP03,0,-1.87693898655636,5.6431594833844905,-13.0,14.0,27.0,34201.0,-2.0,0.3254762946929737
AP03,0,0.28852119958634953,4.905150258055377,-11.0,14.0,25.0,23347.0,1.0,-0.08873429651082887
AP03,0,1.5842812823164425,3.4477756982211405,-8.0,8.0,16.0,13922.0,1.0,-0.015457645418902962
AP03,0,0.41158221302998965,5.647540695209521,-22.0,10.0,32.0,31006.0,1.0,-1.2607103513721412
AP03,0,-4.564632885211996,9.541381620672523,-32.0,10.0,42.0,108182.0,-4.0,-0.7004565521540312
AP03,0,-5.4953464322647365,9.912738665891887,-32.0,11.0,43.0,124222.0,-4.0,-0.531004743776928
AP03,0,-5.723888314374354,10.19262655911954,-35.0,11.0,46.0,132143.0,-5.0,-0.5577508497269619
AP03,0,-4.389865563598759,9.720074893134944,-35.0,11.0,46.0,109997.0,-4.0,-0.6907133182687254
AP03,0,-1.345398138572906,6.4807915227095405,-14.0,11.0,25.0,42365.0,-2.0,0.275753690063513
AP03,0,-3.2905894519131333,6.272454543644066,-19.0,13.0,32.0,48516.0,-4.0,0.30022690309057093
AP03,0,-2.9596690796277145,5.493008350482926,-19.0,13.0,32.0,37648.0,-3.0,-0.05869602717888746
AP03,0,-2.296794208893485,5.5908238512888415,-18.0,8.0,26.0,35327.0,-2.0,-0.522046376150321
